39.715	137190	138738
39.7424	138738	135570
39.7424	135570	138668
39.7697	138668	141764
39.807	141764	140214
39.807	140214	143314
39.8928	143314	140214
39.8928	140214	147962
39.9697	147962	155784
40.0735	155784	152684
40.0735	152684	157334
40.1477	157334	154164
40.1477	154164	157260
40.1823	157260	158810
41.2313	158810	162108
41.3171	162108	157458
41.3171	157458	162108
41.3594	162108	165208
41.3939	165208	168308
41.4284	168308	171408
41.5035	171408	172742
41.5035	172742	171116
41.5204	171116	166468
41.5204	166468	171202
41.549	171202	177544
41.601	177544	185384
41.6415	185384	186934
41.6816	186934	185384
41.6816	185384	188484
41.7123	188484	186934
41.7123	186934	190034
41.7427	190034	191584
41.7928	191584	190034
41.7928	190034	197942
41.8124	197942	196392
41.8124	196392	201132
41.8429	201132	204232
41.8729	204232	207332
41.9181	207332	205782
41.9181	205782	208882
41.9681	208882	204142
41.9681	204142	207242
42.0133	207242	205692
42.0133	205692	207242
42.0433	207242	205692
42.0433	205692	208792
42.079	208792	205692
42.079	205692	211981
42.152	211981	210432
42.152	210432	216623
42.2508	216623	215073
42.2508	215073	230733
42.2882	230733	233833
42.3256	233833	232283
42.3256	232283	236933
42.363	236933	240033
42.4004	240033	238483
42.4004	238483	241583
43.0748	241583	242768
43.2567	242768	247418
43.2941	247418	248968
43.3477	248968	253708
43.387	253708	255258
43.49	255258	250608
43.49	250608	263008
43.5262	263008	271010
43.5704	271010	252521
43.5704	252521	249423
43.6066	249423	254073
43.6386	254073	258723
43.6857	258723	257173
43.6857	257173	261823
43.707	261823	266563
43.7305	266563	271303
43.8091	271303	268203
43.8091	268203	277591
43.8863	277591	274493
43.8863	274493	283879
43.9172	283879	288529
43.939	288529	293269
43.9738	293269	301199
44.0245	301199	299649
44.0245	299649	309039
44.0487	309039	313779
44.0822	313779	316879
44.1349	316879	313779
44.1349	313779	321619
44.1645	321619	320069
44.1645	320069	324808
44.1954	324808	323258
44.1954	323258	327908
44.2281	327908	332558
44.2562	332558	337298
44.2807	337298	341944
44.3156	341944	345044
44.331	345044	343494
44.331	343494	348234
44.3642	348234	351334
44.4013	351334	349784
44.4013	349784	352884
44.4375	352884	346594
44.4375	346594	349694
44.4639	349694	348144
44.4639	348144	351244
44.4903	351244	349694
44.4903	349694	352794
44.5167	352794	351244
44.5167	351244	354344
44.5445	354344	351244
44.5445	351244	355894
44.5709	355894	360544
44.5973	360544	365194
44.6237	365194	369844
44.6839	369844	368294
44.6839	368294	372944
45.1002	372944	371394
45.1002	371394	376044
45.2788	376044	5840
45.3177	5840	4291
45.3177	4291	8941
45.3177	8941	5840
45.3776	5840	4290
45.3776	4290	8940
45.3776	8940	5840
45.4105	5840	4290
45.4105	4290	8940
45.4105	8940	5840
45.4455	5840	7390
45.4455	7390	5840
45.5372	5840	1460
45.5372	1460	6110
45.5372	6110	5840
45.5701	5840	376044
45.5701	376044	5840
45.5844	5840	12128
45.5844	12128	5840
45.612	5840	10490
45.612	10490	5840
45.6356	5840	10490
45.6356	10490	5840
45.6592	5840	10490
45.6592	10490	5840
45.6828	5840	10490
45.6828	10490	5840
45.7064	5840	10490
45.7064	10490	5840
45.7373	5840	344768
45.7373	344768	341578
45.7373	341578	5840
45.7676	5840	10490
45.7676	10490	5840
45.7904	5840	4290
45.7904	4290	8940
45.7904	8940	5840
45.8131	5840	10490
45.8131	10490	5840
45.8358	5840	2650
45.8358	2650	7300
45.8358	7300	5840
45.8889	5840	2740
45.8889	2740	10490
45.8889	10490	5840
45.9442	5840	2652
45.9442	2652	10402
45.9442	10402	5840
45.9641	5840	2740
45.9641	2740	7390
45.9641	7390	5840
45.9965	5840	8938
45.9965	8938	5840
46.0177	5840	2742
46.0177	2742	5842
46.0177	5842	5840
46.0221	5840	7390
46.0221	7390	5840
46.0433	5840	4290
46.0433	4290	9030
46.0433	9030	5840
46.0703	5840	2740
46.0703	2740	7390
46.0703	7390	5840
46.1221	5840	13588
46.1221	13588	5840
46.1404	5840	1460
46.1404	1460	7750
46.1404	7750	5840
46.163	5840	10490
46.163	10490	5840
46.1827	5840	4290
46.1827	4290	9028
46.1827	9028	5840
46.2008	5840	4292
46.2008	4292	9032
46.2008	9032	5840
46.2153	5840	10490
46.2153	10490	5840
46.2468	5840	7390
46.2468	7390	5840
46.2665	5840	1460
46.2665	1460	6110
46.2665	6110	5840
46.2918	5840	10490
46.2918	10490	5840
46.3495	5840	2740
46.3495	2740	10577
46.3495	10577	5840
46.374	5840	1460
46.374	1460	6110
46.374	6110	5840
46.4056	5840	4290
46.4056	4290	8940
46.4056	8940	5840
46.4245	5840	4290
46.4245	4290	9030
46.4245	9030	5840
46.4498	5840	2740
46.4498	2740	7390
46.4498	7390	5840
46.4751	5840	1460
46.4751	1460	6110
46.4751	6110	5840
46.4957	5840	1460
46.4957	1460	6200
46.4957	6200	5840
46.5194	5840	10488
46.5194	10488	5840
46.5447	5840	2742
46.5447	2742	7482
46.5447	7482	5840
46.5758	5840	1460
46.5758	1460	6110
46.5758	6110	5840
46.6063	5840	4290
46.6063	4290	8940
46.6063	8940	5840
46.624	5840	2740
46.624	2740	7390
46.624	7390	5840
46.6414	5840	10490
46.6414	10490	5840
46.6587	5840	10490
46.6587	10490	5840
46.6759	5840	10489
46.6759	10489	5840
46.6893	5840	10578
46.6893	10578	5840
46.7269	5840	15139
46.7269	15139	5840
46.7438	5840	4290
46.7438	4290	8940
46.7438	8940	5840
46.7663	5840	4290
46.7663	4290	8940
46.7663	8940	5840
46.7832	5840	10490
46.7832	10490	5840
47.1228	5840	2740
47.1228	2740	9030
47.1228	9030	5840
47.1534	5840	4290
47.1534	4290	7390
47.1534	7390	5840
47.179	5840	7390
47.179	7390	5840
47.3481	5840	4290
47.3481	4290	7479
47.3481	7479	5840
47.408	5840	7480
47.408	7480	5840
47.4609	5840	4290
47.4609	4290	5840
47.5876	5840	1460
47.5876	1460	4740
47.5876	4740	5840
47.6149	5840	4290
47.6149	4290	9030
47.6149	9030	5840
47.676	5840	7390
47.676	7390	5840
47.7232	5840	376044
47.7232	376044	5840
47.7627	5840	12220
47.7627	12220	5840
47.8158	5840	10580
47.8158	10580	5840
47.8862	5840	7390
47.8862	7390	5840
47.9697	5840	177448
47.9697	177448	169428
47.9697	169428	5840
48.0369	5840	8940
48.0369	8940	5840
48.1207	5840	1460
48.1207	1460	6200
48.1207	6200	5840
48.2657	5840	1460
48.2657	1460	14034
48.2657	14034	5840
48.3749	5840	1460
48.3749	1460	7750
48.3749	7750	5840
48.43	5840	1460
48.43	1460	6288
48.43	6288	5840
48.4804	5840	10580
48.4804	10580	5840
48.5211	5840	1460
48.5211	1460	9390
48.5211	9390	5840
48.5701	5840	12128
48.5701	12128	5840
48.6295	5840	1460
48.6295	1460	7840
48.6295	7840	5840
48.6818	5840	7390
48.6818	7390	5840
48.7163	5840	7390
48.7163	7390	5840
48.7592	5840	9030
48.7592	9030	5840
48.7967	5840	9030
48.7967	9030	5840
49.2194	5840	15228
49.2194	15228	5840
49.3785	5840	4200
49.3785	4200	5840
49.4484	5840	7390
49.4484	7390	5840
49.4913	5840	7480
49.4913	7480	5840
49.6203	5840	1460
49.6203	1460	6200
49.6203	6200	5840
49.7636	5840	4290
49.7636	4290	7390
49.7636	7390	5840
49.7933	5840	4290
49.7933	4290	7480
49.7933	7480	5840
49.8562	5840	376044
49.8562	376044	5840
50.0101	5840	7388
50.0101	7388	5840
50.1513	5840	109725
50.1513	109725	100065
50.1513	100065	5840
50.4153	5840	1460
50.4153	1460	4558
50.4153	4558	5840
50.5208	5840	1460
50.5208	1460	4560
50.5208	4560	5840
50.6105	5840	1460
50.6105	1460	4558
50.6105	4558	5840
50.7222	5840	1460
50.7222	1460	4560
50.7222	4560	5840
51.1846	5840	1460
51.1846	1460	4560
51.1846	4560	5840
51.4039	5840	10670
51.4039	10670	5840
51.5417	5840	7390
51.5417	7390	5840
51.794	5840	1460
51.794	1460	4650
51.794	4650	5840
51.8237	5840	7480
51.8237	7480	5840
51.8966	5840	4290
51.8966	4290	7390
51.8966	7390	5840
52.4407	5840	97694
52.4407	97694	87944
52.4407	87944	5840
52.6359	5840	1460
52.6359	1460	12576
52.6359	12576	5840
53.5821	5840	1460
53.5821	1460	7660
53.5821	7660	5840
53.8252	5840	17230
53.8252	17230	5840
53.8641	5840	8940
53.8641	8940	5840
54.4718	5840	376044
54.4718	376044	5840
55.6075	5840	53490
55.6075	53490	40730
55.6075	40730	5840
55.9045	5840	8940
55.9045	8940	5840
56.8772	5840	376044
56.8772	376044	5840
57.6388	5840	376044
57.6388	376044	390444
58.9176	390444	393542
59.6517	393542	396784
59.6517	396784	395234
59.6704	395234	392134
59.6704	392134	396784
59.6854	396784	401434
59.7004	401434	398334
59.7004	398334	402984
59.7116	402984	407634
59.7266	407634	406084
59.7266	406084	410734
59.7378	410734	415384
59.7491	415384	420034
59.7603	420034	424684
59.7753	424684	423134
59.7753	423134	427784
59.7902	427784	426234
59.7902	426234	430884
59.8015	430884	435534
59.8165	435534	440184
59.8352	440184	437084
59.8352	437084	441732
59.8539	441732	438633
59.8539	438633	443282
59.8801	443282	441732
59.8801	441732	451032
59.8913	451032	449482
59.8913	449482	454132
59.9063	454132	458782
59.925	458782	455682
59.925	455682	460332
59.9475	460332	457232
59.9475	457232	461882
59.9587	461882	458782
59.9587	458782	463432
59.9887	463432	458782
59.9887	458782	463432
