3.0028	1204
5.00812	1206
5.00822	1206
5.01818	1473
5.02818	1468
7.04356	1468
7.0482	8
7.07816	1468
7.11276	1468
7.13006	1468
9.06358	1468
9.09353	1470
9.14313	1478
11.104	1470
11.1313	1468
11.1486	10
11.1835	1470
11.1935	1470
11.9482	10
11.9482	10
13.099	10
13.2141	4430
13.2239	1472
13.2339	1472
13.7985	12
13.7985	12
15.1144	12
15.1144	12
15.1667	12
15.1667	12
15.2189	12
15.2189	12
15.2396	5902
15.3264	1472
15.3437	1472
15.3783	1472
15.3956	1472
17.2696	12
17.3567	1474
17.3667	1474
17.3767	1474
17.394	1474
17.4086	1486
17.4113	1472
17.4286	1474
17.4333	14
19.3821	1488
19.4021	1476
19.4194	1476
19.4367	1476
19.454	1476
19.4713	1476
19.4886	1476
19.5232	1476
19.5405	1476
19.5578	1476
19.5751	1476
19.5924	1476
19.6097	1476
19.627	1476
19.6443	1476
19.6616	1476
19.6789	1476
21.4125	1476
21.4225	1476
21.4325	1476
21.4498	1476
21.4499	1492
21.4671	1476
21.4745	16
21.4844	1476
21.4944	1476
21.5044	1476
21.539	1476
21.5563	1476
21.5663	1476
21.5763	1476
21.5882	1492
21.5936	1476
21.6109	1476
21.6282	1476
21.6382	1476
21.6655	1476
21.6828	1476
21.7001	1476
21.7174	1476
21.7347	1476
21.752	1476
21.7866	1476
22.0943	1478
22.1043	1478
22.1216	1478
22.5216	1454
22.9213	18
23.4971	18
23.5794	1478
23.5894	1478
23.644	1477
23.7059	1479
23.7159	1479
23.7651	1500
23.827	1483
24.1247	1500
24.162	1482
24.172	1484
24.1767	24
25.6198	1484
25.6298	1484
25.7364	2996
25.7463	1484
25.7563	1484
25.8674	1484
25.8774	1484
27.6503	3012
27.6602	1488
27.6702	1488
28.283	4504
29.6856	1492
29.6956	1492
30.3131	32
30.3134	1492
30.7131	40
31.716	1504
31.736	1504
34.1414	1508
34.196	1508
34.2133	1508
34.2306	1508
34.2479	1508
34.2825	1508
34.3171	1508
34.3344	1508
34.3517	1508
34.369	1508
34.3863	1508
34.4036	1508
34.4209	1508
34.4555	1508
34.4728	1508
34.4901	1508
34.5074	1508
34.5247	1508
34.542	1508
34.5593	1508
34.5766	1508
34.5939	1508
34.6285	1508
34.6631	1508
34.6804	1508
35.0974	466
35.0975	48
35.4973	48
35.4974	48
36.1468	1508
36.1641	1508
36.2114	1506
36.2633	1506
36.288	1508
36.298	1506
36.3126	48
36.3399	1560
36.3572	1560
36.3578	1510
36.3851	1510
36.3992	54
36.4024	1514
36.4197	1514
36.4338	54
36.437	1514
36.4543	1516
36.4858	58
36.4958	1568
36.5204	58
36.523	1518
36.5551	58
36.5576	1518
36.5749	1522
36.5849	1524
36.5897	66
36.6022	1526
36.6195	1528
36.6368	1530
36.6589	72
36.6689	1580
36.6714	1530
36.6814	1530
36.6935	70
36.6987	1530
36.716	1532
36.7333	1532
36.7506	1532
36.7679	1532
36.7852	1532
36.8025	1532
36.8371	1532
36.8717	1532
36.889	1532
37.1034	1584
37.1234	1536
37.903	76
37.903	76
37.903	76
37.903	76
37.903	76
37.9031	76
37.9031	76
37.9031	76
37.9031	76
37.9031	76
37.9031	76
37.9031	76
37.9031	76
37.9032	76
37.9032	76
37.9032	76
37.9032	76
37.9032	76
37.9032	76
37.9032	76
37.9032	76
37.9032	76
37.9032	76
37.9033	76
37.9033	76
37.9033	76
37.9033	76
37.9033	76
37.9033	76
37.9033	76
37.9034	76
37.9034	76
37.9034	76
37.9034	76
37.9034	76
37.9034	76
37.9034	76
37.9034	76
37.9034	76
37.9034	76
37.9034	76
37.9035	76
37.9035	76
37.9035	76
37.9035	76
