3.0028	1204
5.00812	1206
5.00822	1206
5.00837	1460
5.00849	1460
5.01818	1473
5.02818	1468
7.03356	1468
7.0384	8
7.05356	1468
7.06856	1468
9.06393	1476
9.07893	1470
9.11893	1470
9.87359	10
11.1043	1470
11.1143	1470
11.7256	8852
12.4786	12
12.4786	12
12.4786	12
13.1353	8888
13.3203	8900
13.5193	12
13.5193	12
13.5193	12
15.1557	12
15.1557	12
15.1557	12
15.1663	8936
15.3513	8948
16.3503	12
16.3503	12
16.3503	12
16.3503	12
16.7261	8969
16.7494	12
17.3823	8993
18.7571	9005
22.1645	9065
22.1705	9143
22.1727	9170
22.175	9200
22.1757	9211
22.1787	9255
22.1825	9311
22.1833	9322
22.1848	9344
22.1855	9355
22.1878	9392
22.1901	9440
22.1925	9491
22.1939	20
24.2475	24
26.4225	24
26.4225	24
26.4225	24
26.4225	24
35.2276	24
35.2276	24
35.2276	24
43.2336	9661
45.264	1488
45.2642	1488
45.274	1488
45.284	1488
47.2795	3004
47.2894	1488
47.2994	1488
47.3148	6008
49.3052	6034
49.3057	6059
49.3211	6119
49.3216	6149
49.3221	6178
49.3226	6207
49.3242	6294
49.3257	6381
49.3261	29
49.3455	36
51.3111	6656
51.3117	6692
51.3128	6764
51.3133	6800
51.3139	6836
51.315	6908
51.3156	6946
51.3173	7060
51.3179	7098
51.3184	7136
51.3202	7250
51.3208	7288
51.3214	7326
51.325	7554
51.3257	7592
51.3275	37
51.3282	7744
51.3288	7782
51.3353	8162
51.336	8200
51.338	8314
51.3401	8428
51.3421	8542
51.3435	8618
51.3457	8732
51.3485	8884
51.3493	8922
51.3507	8998
51.3515	9036
51.3537	9150
51.3545	37
51.356	9264
51.3575	9340
51.3582	9378
51.3613	9530
51.3621	9568
51.3629	9606
51.3637	9644
51.3645	9682
51.366	9758
51.3668	9796
51.3693	9910
51.3742	10138
51.3758	10214
51.3775	10290
51.3783	10328
51.3852	10632
51.3878	10746
51.3913	10898
51.3931	10974
51.394	11012
51.394	37
51.3967	11126
51.3985	11202
51.3995	11240
51.4013	11316
51.4022	11354
51.4069	11544
51.4078	11582
51.4088	11620
51.4107	11696
51.4174	11962
51.4184	12000
51.4223	12152
51.4273	12342
51.4314	12494
51.4324	12532
51.4344	12608
51.4365	12684
51.4386	12760
51.4481	13102
51.4502	37
51.4534	13292
51.4723	13938
51.4734	13976
51.4746	14018
51.4757	14060
51.4792	14186
51.4933	14690
51.4993	14900
51.5042	15068
51.5067	15152
51.5091	15236
51.5104	15278
51.5281	15866
51.5307	41
51.5346	16076
51.5373	16160
51.5412	16286
51.5452	16412
51.5466	16454
51.5533	16664
51.5601	16874
51.5671	17092
51.5812	17552
51.5855	17690
51.5913	17874
51.612	18518
51.615	18610
51.6181	18702
51.6242	18886
51.6288	19024
51.6429	19438
51.6461	45
51.6605	19944
51.682	20542
51.704	21140
51.7092	21278
51.7109	21324
51.7197	21554
51.7302	21830
51.7374	22014
51.7573	22520
51.7628	22658
51.7647	22704
51.7909	23348
51.7985	23532
51.8043	45
51.8277	24222
51.8781	25371
51.8969	25785
51.9032	25923
51.9074	26015
51.9331	26567
51.9396	26705
52.0066	28205
52.0158	28405
52.0181	49
52.0297	28705
52.0533	29205
52.0967	30105
52.1289	30755
52.1643	31455
52.1668	31505
52.2268	32655
52.2429	32955
52.3	49
52.3821	35571
52.3911	81
52.3911	81
52.3911	85
52.3911	87
52.3911	87
52.3912	87
52.3912	87
52.3912	90
53.3329	87
53.351	87
53.3559	87
53.3797	87
53.3917	87
53.4069	87
53.4233	87
53.4332	87
53.4589	87
53.4717	87
53.4901	87
53.5129	87
53.5445	87
53.5844	87
53.6282	90
53.6541	87
53.9207	90
53.9905	90
54.3983	87
54.4233	136
57.4122	136
57.4122	136
