6.02069	2920	4380
6.04069	4380	5840
8.06107	5840	2920
10.0914	2920	2939
10.7214	2939	2920
10.7214	2920	4414
10.7214	4414	2920
10.7214	2920	4420
10.8761	4420	2920
10.8761	2920	4426
10.8761	4426	2920
10.8761	2920	4432
12.1318	4432	2920
12.1318	2920	4438
12.3168	4438	2920
12.3168	2920	4444
12.3168	4444	2920
12.3168	2920	4450
12.7531	4450	2920
12.7531	2920	4456
14.1628	4456	2920
14.1628	2920	4462
14.3478	4462	2920
14.3478	2920	4468
15.7219	4468	2920
15.7219	2920	4474
15.7219	4474	2920
15.7219	2920	4480
16.1938	4480	2920
16.1938	2920	4484
16.3788	4484	2920
16.3788	2920	4490
17.7536	4490	2920
17.7536	2920	4496
18.4098	4496	2920
18.4098	2920	4502
19.7846	4502	2920
19.7846	2920	4508
21.1596	4508	2920
21.1596	2920	4514
21.1596	4514	2920
21.1596	2920	4520
21.1596	4520	2920
21.1596	2920	4526
21.1596	4526	2920
21.1596	2920	4532
21.1596	4532	2920
21.1596	2920	4538
21.1596	4538	2920
21.1596	2920	4544
21.1596	4544	2920
21.1596	2920	4549
21.1596	4549	2920
21.1596	2920	4553
21.1596	4553	2920
21.1596	2920	4558
21.1596	4558	2920
21.1596	2920	4562
21.1596	4562	2920
21.1596	2920	4567
21.1596	4567	2920
21.1596	2920	4571
21.1596	4571	2920
21.1596	2920	4576
21.1597	4576	2920
21.1597	2920	4580
21.1597	4580	2920
21.1597	2920	4585
21.1597	4585	2920
21.1597	2920	4589
21.1597	4589	2920
21.1597	2920	4594
21.1597	4594	2920
21.1597	2920	4600
21.1597	4600	2920
21.1597	2920	4605
21.1597	4605	2920
21.1597	2920	4611
21.1597	4611	2920
21.1597	2920	4616
21.1597	4616	2920
21.1597	2920	4622
21.1597	4622	2920
21.1597	2920	4627
21.1597	4627	2920
21.1597	2920	4633
21.1597	4633	2920
21.1597	2920	4638
21.1597	4638	2920
21.1597	2920	4644
21.1597	4644	2920
21.1597	2920	4650
21.1597	4650	2920
21.1597	2920	4655
21.1597	4655	2920
21.1597	2920	4661
21.1598	4661	2920
21.1598	2920	4666
21.1598	4666	2920
21.1598	2920	4672
21.1598	4672	2920
21.1598	2920	4677
21.1598	4677	2920
21.1598	2920	4683
21.1598	4683	2920
21.1598	2920	4689
21.1598	4689	2920
21.1598	2920	4696
21.1598	4696	2920
21.1598	2920	4702
21.1598	4702	2920
21.1598	2920	4711
21.1598	4711	2920
21.1598	2920	4720
21.1598	4720	2920
21.1598	2920	4728
21.1598	4728	2920
21.1598	2920	4737
21.1598	4737	2920
21.1598	2920	4745
21.1598	4745	2920
21.1598	2920	4754
23.1752	4754	2920
23.1752	2920	4762
23.1812	4762	2920
23.1812	2920	4772
23.22	4772	2920
23.22	2920	4782
32.425	4782	2920
32.425	2920	4794
32.4251	4794	2920
32.4251	2920	4806
42.2301	4806	2920
42.2301	2920	4818
46.2766	4818	2920
46.3116	2920	2990
48.302	2990	2920
48.302	2920	3004
48.302	3004	2920
48.302	2920	3017
48.3174	3017	2920
48.3174	2920	3029
48.3174	3029	2920
48.3174	2920	3044
48.3174	3044	2920
48.3174	2920	3059
48.3174	3059	2920
48.3174	2920	3074
48.3174	3074	2920
48.3174	2920	3089
48.3174	3089	2920
48.3174	2920	3103
48.3174	3103	2920
48.3174	2920	3118
48.3175	3118	2920
48.3175	2920	3132
48.3175	3132	2920
48.3175	2920	3147
48.3175	3147	2920
48.3175	2920	3161
48.3175	3161	2920
48.3175	2920	3176
48.3175	3176	2920
48.3175	2920	3190
48.3175	3190	2920
48.3175	2920	3205
48.3175	3205	2920
48.3175	2920	3219
48.3175	3219	2920
48.3175	2920	3234
48.3175	3234	2920
48.3175	2920	3248
48.3175	3248	2920
48.3175	2920	3263
48.3175	3263	2920
48.3175	2920	3277
48.3423	3277	2920
48.3423	2920	3292
50.3078	3292	2920
50.3078	2920	3310
50.3078	3310	2920
50.3078	2920	3328
50.3078	3328	2920
50.3078	2920	3346
50.3078	3346	2920
50.3078	2920	3364
50.3078	3364	2920
50.3078	2920	3382
50.3078	3382	2920
50.3078	2920	3400
