4.00531	12
4.00532	5
6.01089	5
6.02069	5
6.04069	6
6.05569	8
8.04607	9
8.05607	10
8.08107	12
8.09607	14
10.0766	14
10.4964	16
10.4964	21
12.1169	16
12.5368	18
13.1218	20
13.1218	20
14.1323	19
14.1323	19
14.3423	22
14.5872	24
16.1392	5
16.1393	36
16.1393	62
16.1477	112
16.1577	136
16.1577	23
16.3487	162
16.3487	188
16.3487	214
16.3488	240
16.3488	266
16.3488	297
16.3489	323
16.3489	349
16.3489	375
16.349	401
16.349	427
16.349	453
16.3491	479
16.3491	505
16.3492	531
16.3737	26
17.1924	564
17.1925	620
18.1468	650
18.147	710
18.147	740
18.1471	770
18.1472	800
18.1472	830
18.1473	860
18.1474	895
18.1475	925
18.1476	955
18.1477	1015
18.1478	1045
18.1479	1075
18.148	1105
18.1481	1135
18.1482	1165
18.1483	1195
18.1543	1230
18.1545	1260
18.1546	1290
18.1547	1320
18.1548	1350
18.1549	1380
18.155	1410
18.1552	1440
18.1553	1470
18.1559	1625
18.1561	1655
18.1562	1685
18.1564	1715
18.1566	1775
18.1568	1805
18.1577	1837
18.1579	1869
18.1582	1938
18.1583	1970
18.1585	2002
18.159	2098
18.1595	2194
18.1599	2263
18.1601	2295
18.1603	2327
18.1607	2391
18.1609	2423
18.1613	2487
18.1615	2519
18.1617	31
18.1656	2590
18.1658	2624
18.166	2658
18.1667	2760
18.1669	2794
18.1672	2828
18.1674	2862
18.1676	2896
18.1679	2930
18.1689	3071
18.1691	3105
18.1696	3173
18.1699	3207
18.1707	3309
18.1713	3382
18.1902	38
18.3622	3495
18.3627	3581
18.3633	3667
18.3636	3710
18.364	3758
18.3646	3844
18.3652	3930
18.3655	3973
18.3662	4059
18.3665	4102
18.3669	4145
18.3672	4188
18.3676	4236
18.3679	4279
18.3683	4322
18.369	4408
18.3693	4451
18.3697	4494
18.3705	4580
18.3716	4714
18.372	4757
18.3724	4800
18.3728	4843
18.3732	4886
18.3736	4929
18.3744	5015
18.3748	5060
18.3761	5200
18.3765	5245
18.3769	5290
18.3774	5335
18.3778	5380
18.3782	5425
18.3787	5470
18.3796	5560
18.3801	5605
18.381	5700
18.3814	5745
18.3838	5970
18.3843	6015
18.3848	6060
18.3863	6200
18.3879	6335
18.3884	6380
18.3895	6470
18.39	6515
18.3905	6560
18.3911	6605
18.3933	6794
18.3938	6843
18.3972	7137
18.3978	7186
18.399	7289
18.3996	7338
18.4027	7583
18.4039	7681
18.4052	7784
18.4084	8029
18.4097	8127
18.4104	8176
18.4117	8274
18.4131	8377
18.4138	8426
18.4145	8475
18.4152	8524
18.4173	8671
18.418	8720
18.4194	8818
18.4201	8872
18.4216	48
18.4223	9023
18.4246	9182
18.4261	9288
18.4307	9611
18.4323	9717
18.4339	9823
18.4363	9987
18.4388	10146
18.4396	10199
18.4404	10252
18.4413	10305
18.443	10411
18.4438	10464
18.4455	10575
18.4464	10628
18.449	10787
18.4499	10840
18.4517	10946
18.4553	11163
18.4562	11216
18.458	11322
18.4646	11715
18.4665	11838
18.4704	12074
18.4714	12133
18.4816	12728
18.4826	12787
18.4858	12964
18.4879	13087
18.49	13205
18.5079	14154
18.509	14213
18.5125	14395
18.5161	14572
18.5245	14997
18.5307	15307
18.5332	15429
18.5357	15551
18.537	15612
18.5383	15673
18.5434	15922
18.546	16044
18.5553	16476
18.5566	16537
18.5634	16842
18.5831	17701
18.589	17950
18.5904	18011
18.5963	60
18.6115	18890
18.6239	19399
18.6367	19908
18.64	20034
18.6482	20349
18.6532	20543
18.6737	21304
18.7039	22386
18.7168	22846
18.7224	23041
18.728	23236
18.7318	23371
18.761	24351
18.7649	24481
18.781	25006
18.8314	26582
18.8401	26850
18.8556	27324
18.9058	28808
18.9223	29282
18.944	29890
18.9836	66
18.9887	31101
18.9912	31168
19.0457	32585
19.1851	35970
19.2146	36665
19.2236	36872
19.2569	37636
19.263	37774
19.348	39652
19.4136	41037
19.4236	69
19.4901	78
19.4901	84
19.4901	87
19.4901	87
19.4901	87
19.4901	87
19.4901	87
19.4902	87
19.4902	87
19.4902	87
19.4902	87
19.4902	90
19.4902	87
19.4902	87
19.4902	90
20.1769	87
20.1866	87
20.2049	87
20.2177	87
20.2408	87
20.2584	87
20.2702	87
20.2792	87
20.3002	87
20.3297	88
20.3369	87
20.3431	92
20.3952	87
20.4439	87
20.4957	87
20.5161	87
20.5281	87
20.554	87
20.5785	87
20.5944	87
20.6302	92
20.6538	92
20.7064	88
20.7344	90
20.7587	87
20.8598	95
20.8878	88
20.9096	87
20.9449	90
21.0167	87
21.0762	90
21.1623	90
24.0899	174
24.09	174
25.9675	174
27.8951	174
27.8951	174
32.9002	174
32.9002	174
39.1054	179
44.9105	174
44.9105	174
50.3156	174
50.3156	174
56.9208	174
56.9208	174
